2024-05-30 22:55:52,606.temp_producerV1.INFO ==================================================
2024-05-30 22:55:52,607.temp_producerV1.INFO Today is 2024-05-30 at 10:55 PM
2024-05-30 22:55:52,607.temp_producerV1.INFO Running on: nt Windows 10
2024-05-30 22:55:52,607.temp_producerV1.INFO Python version:  3.12.3
2024-05-30 22:55:52,607.temp_producerV1.INFO Python path: C:\Users\Tower\Documents\ACoffinCSIS44671\-streaming-05-smart-smoker\.venv
2024-05-30 22:55:52,607.temp_producerV1.INFO Working dir: C:\Users\Tower\Documents\ACoffinCSIS44671\-streaming-05-smart-smoker
2024-05-30 22:55:52,608.temp_producerV1.INFO ==================================================
2024-05-31 00:00:00,927.temp_producerV1.INFO [x] sent 180.3 at 5/22/2021 13:20 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:20; temp: 180.3 deg F.'
2024-05-31 00:00:35,720.temp_producerV1.INFO [x] sent 180.3 at 5/22/2021 13:20 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:20; temp: 180.3 deg F.'
2024-05-31 00:01:09,618.temp_producerV1.INFO [x] sent 181.4 at 5/22/2021 13:21 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:21; temp: 181.4 deg F.'
2024-05-31 00:01:43,163.temp_producerV1.INFO [x] sent 181.4 at 5/22/2021 13:21 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:21; temp: 181.4 deg F.'
2024-05-31 00:02:16,982.temp_producerV1.INFO [x] sent 182.6 at 5/22/2021 13:22 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:22; temp: 182.6 deg F.'
2024-05-31 00:02:49,910.temp_producerV1.INFO [x] sent 182.6 at 5/22/2021 13:22 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:22; temp: 182.6 deg F.'
2024-05-31 00:03:20,133.temp_producerV1.INFO [x] sent 183.9 at 5/22/2021 13:23 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:23; temp: 183.9 deg F.'
2024-05-31 00:03:50,404.temp_producerV1.INFO [x] sent 183.9 at 5/22/2021 13:23 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:23; temp: 183.9 deg F.'
2024-05-31 00:04:20,617.temp_producerV1.INFO [x] sent 184.8 at 5/22/2021 13:24 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:24; temp: 184.8 deg F.'
2024-05-31 00:04:50,847.temp_producerV1.INFO [x] sent 184.8 at 5/22/2021 13:24 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:24; temp: 184.8 deg F.'
2024-05-31 00:05:23,970.temp_producerV1.INFO [x] sent 186.0 at 5/22/2021 13:25 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:25; temp: 186.0 deg F.'
2024-05-31 00:05:57,206.temp_producerV1.INFO [x] sent 186.0 at 5/22/2021 13:25 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:25; temp: 186.0 deg F.'
2024-05-31 00:06:27,447.temp_producerV1.INFO [x] sent 187.1 at 5/22/2021 13:26 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:26; temp: 187.1 deg F.'
2024-05-31 00:06:57,552.temp_producerV1.INFO [x] sent 187.1 at 5/22/2021 13:26 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:26; temp: 187.1 deg F.'
2024-05-31 00:07:27,722.temp_producerV1.INFO [x] sent 211.9 at 5/22/2021 13:27 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:27; temp: 211.9 deg F.'
2024-05-31 00:08:00,611.temp_producerV1.INFO [x] sent 211.9 at 5/22/2021 13:27 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:27; temp: 211.9 deg F.'
2024-05-31 00:08:30,805.temp_producerV1.INFO [x] sent 215.3 at 5/22/2021 13:28 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:28; temp: 215.3 deg F.'
2024-05-31 00:09:01,145.temp_producerV1.INFO [x] sent 215.3 at 5/22/2021 13:28 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:28; temp: 215.3 deg F.'
2024-05-31 00:09:31,316.temp_producerV1.INFO [x] sent 217.0 at 5/22/2021 13:29 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:29; temp: 217.0 deg F.'
2024-05-31 00:10:01,761.temp_producerV1.INFO [x] sent 217.0 at 5/22/2021 13:29 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:29; temp: 217.0 deg F.'
2024-05-31 00:10:33,166.temp_producerV1.INFO [x] sent 218.6 at 5/22/2021 13:30 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:30; temp: 218.6 deg F.'
2024-05-31 00:11:03,319.temp_producerV1.INFO [x] sent 218.6 at 5/22/2021 13:30 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:30; temp: 218.6 deg F.'
2024-05-31 00:11:33,481.temp_producerV1.INFO [x] sent 218.5 at 5/22/2021 13:31 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:31; temp: 218.5 deg F.'
2024-05-31 00:12:03,614.temp_producerV1.INFO [x] sent 218.5 at 5/22/2021 13:31 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:31; temp: 218.5 deg F.'
2024-05-31 00:12:34,069.temp_producerV1.INFO [x] sent 219.4 at 5/22/2021 13:32 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:32; temp: 219.4 deg F.'
2024-05-31 00:13:04,623.temp_producerV1.INFO [x] sent 219.4 at 5/22/2021 13:32 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:32; temp: 219.4 deg F.'
2024-05-31 00:13:34,764.temp_producerV1.INFO [x] sent 220.5 at 5/22/2021 13:33 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:33; temp: 220.5 deg F.'
2024-05-31 00:14:04,878.temp_producerV1.INFO [x] sent 220.5 at 5/22/2021 13:33 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:33; temp: 220.5 deg F.'
2024-05-31 00:14:35,306.temp_producerV1.INFO [x] sent 220.7 at 5/22/2021 13:34 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:34; temp: 220.7 deg F.'
2024-05-31 00:15:05,364.temp_producerV1.INFO [x] sent 220.7 at 5/22/2021 13:34 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:34; temp: 220.7 deg F.'
2024-05-31 00:15:41,707.temp_producerV1.INFO [x] sent 222.5 at 5/22/2021 13:35 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:35; temp: 222.5 deg F.'
2024-05-31 00:16:25,926.temp_producerV1.INFO [x] sent 222.5 at 5/22/2021 13:35 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:35; temp: 222.5 deg F.'
2024-05-31 00:16:56,095.temp_producerV1.INFO [x] sent 223.0 at 5/22/2021 13:36 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:36; temp: 223.0 deg F.'
2024-05-31 00:17:26,271.temp_producerV1.INFO [x] sent 223.0 at 5/22/2021 13:36 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:36; temp: 223.0 deg F.'
2024-05-31 00:17:56,428.temp_producerV1.INFO [x] sent 224.7 at 5/22/2021 13:37 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:37; temp: 224.7 deg F.'
2024-05-31 00:18:26,588.temp_producerV1.INFO [x] sent 224.7 at 5/22/2021 13:37 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:37; temp: 224.7 deg F.'
2024-05-31 00:18:56,728.temp_producerV1.INFO [x] sent 224.2 at 5/22/2021 13:38 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:38; temp: 224.2 deg F.'
2024-05-31 00:19:26,808.temp_producerV1.INFO [x] sent 224.2 at 5/22/2021 13:38 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:38; temp: 224.2 deg F.'
2024-05-31 00:19:56,974.temp_producerV1.INFO [x] sent 223.6 at 5/22/2021 13:39 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:39; temp: 223.6 deg F.'
2024-05-31 00:20:27,119.temp_producerV1.INFO [x] sent 223.6 at 5/22/2021 13:39 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:39; temp: 223.6 deg F.'
2024-05-31 00:20:57,336.temp_producerV1.INFO [x] sent 224.6 at 5/22/2021 13:40 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:40; temp: 224.6 deg F.'
2024-05-31 00:21:27,434.temp_producerV1.INFO [x] sent 224.6 at 5/22/2021 13:40 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:40; temp: 224.6 deg F.'
2024-05-31 00:22:08,517.temp_producerV1.INFO [x] sent 224.3 at 5/22/2021 13:41 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:41; temp: 224.3 deg F.'
2024-05-31 00:22:49,145.temp_producerV1.INFO [x] sent 224.3 at 5/22/2021 13:41 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:41; temp: 224.3 deg F.'
2024-05-31 00:23:22,313.temp_producerV1.INFO [x] sent 226.6 at 5/22/2021 13:42 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:42; temp: 226.6 deg F.'
2024-05-31 00:23:56,574.temp_producerV1.INFO [x] sent 226.6 at 5/22/2021 13:42 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:42; temp: 226.6 deg F.'
2024-05-31 00:24:32,292.temp_producerV1.INFO [x] sent 229.0 at 5/22/2021 13:43 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:43; temp: 229.0 deg F.'
2024-05-31 00:25:05,484.temp_producerV1.INFO [x] sent 229.0 at 5/22/2021 13:43 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:43; temp: 229.0 deg F.'
2024-05-31 00:25:38,898.temp_producerV1.INFO [x] sent 232.8 at 5/22/2021 13:44 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:44; temp: 232.8 deg F.'
2024-05-31 00:26:12,292.temp_producerV1.INFO [x] sent 232.8 at 5/22/2021 13:44 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:44; temp: 232.8 deg F.'
2024-05-31 00:26:42,514.temp_producerV1.INFO [x] sent 237.9 at 5/22/2021 13:45 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:45; temp: 237.9 deg F.'
2024-05-31 00:27:12,782.temp_producerV1.INFO [x] sent 237.9 at 5/22/2021 13:45 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:45; temp: 237.9 deg F.'
2024-05-31 00:27:43,029.temp_producerV1.INFO [x] sent 200.2 at 5/22/2021 13:46 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:46; temp: 200.2 deg F.'
2024-05-31 00:28:13,287.temp_producerV1.INFO [x] sent 200.2 at 5/22/2021 13:46 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:46; temp: 200.2 deg F.'
2024-05-31 00:28:47,600.temp_producerV1.INFO [x] sent 38.7 at 5/22/2021 13:46 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:46; temp: 38.7 deg F.'
2024-05-31 00:29:21,094.temp_producerV1.INFO [x] sent 38.7 at 5/22/2021 13:46 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:46; temp: 38.7 deg F.'
2024-05-31 00:29:24,160.temp_producerV1.INFO [x] sent 37.0 at 5/22/2021 13:46 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:46; temp: 38.7 deg F.'
2024-05-31 00:29:57,424.temp_producerV1.INFO [x] sent 37.0 at 5/22/2021 13:46 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:46; temp:  deg F.'
2024-05-31 00:30:31,028.temp_producerV1.INFO [x] sent 205.9 at 5/22/2021 13:47 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:47; temp: 205.9 deg F.'
2024-05-31 00:31:04,723.temp_producerV1.INFO [x] sent 205.9 at 5/22/2021 13:47 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:47; temp: 205.9 deg F.'
2024-05-31 00:31:38,250.temp_producerV1.INFO [x] sent 37.1 at 5/22/2021 13:47 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:47; temp: 37.1 deg F.'
2024-05-31 00:32:08,522.temp_producerV1.INFO [x] sent 37.1 at 5/22/2021 13:47 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:47; temp: 37.1 deg F.'
2024-05-31 00:32:08,709.temp_producerV1.INFO [x] sent 35.3 at 5/22/2021 13:47 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:47; temp: 37.1 deg F.'
2024-05-31 00:32:39,248.temp_producerV1.INFO [x] sent 35.3 at 5/22/2021 13:47 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:47; temp:  deg F.'
2024-05-31 00:33:09,555.temp_producerV1.INFO [x] sent 230.0 at 5/22/2021 13:48 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:48; temp: 230.0 deg F.'
2024-05-31 00:33:39,851.temp_producerV1.INFO [x] sent 230.0 at 5/22/2021 13:48 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:48; temp: 230.0 deg F.'
2024-05-31 00:34:10,123.temp_producerV1.INFO [x] sent 36.9 at 5/22/2021 13:48 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:48; temp: 36.9 deg F.'
2024-05-31 00:34:40,245.temp_producerV1.INFO [x] sent 36.9 at 5/22/2021 13:48 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:48; temp: 36.9 deg F.'
2024-05-31 00:34:40,422.temp_producerV1.INFO [x] sent 35.2 at 5/22/2021 13:48 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:48; temp: 36.9 deg F.'
2024-05-31 00:35:10,596.temp_producerV1.INFO [x] sent 35.2 at 5/22/2021 13:48 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:48; temp:  deg F.'
2024-05-31 00:35:40,794.temp_producerV1.INFO [x] sent 239.6 at 5/22/2021 13:49 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:49; temp: 239.6 deg F.'
2024-05-31 00:36:11,025.temp_producerV1.INFO [x] sent 239.6 at 5/22/2021 13:49 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:49; temp: 239.6 deg F.'
2024-05-31 00:36:41,208.temp_producerV1.INFO [x] sent 36.9 at 5/22/2021 13:49 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:49; temp: 36.9 deg F.'
2024-05-31 00:37:11,373.temp_producerV1.INFO [x] sent 36.9 at 5/22/2021 13:49 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:49; temp: 36.9 deg F.'
2024-05-31 00:37:11,513.temp_producerV1.INFO [x] sent 35.3 at 5/22/2021 13:49 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:49; temp: 36.9 deg F.'
2024-05-31 00:37:41,668.temp_producerV1.INFO [x] sent 35.3 at 5/22/2021 13:49 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:49; temp:  deg F.'
2024-05-31 00:38:11,792.temp_producerV1.INFO [x] sent 242.4 at 5/22/2021 13:50 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:50; temp: 242.4 deg F.'
2024-05-31 00:38:41,903.temp_producerV1.INFO [x] sent 242.4 at 5/22/2021 13:50 to 01-smoker, b'01-smoker Reading = Date: 5/22/2021, Time: 13:50; temp: 242.4 deg F.'
2024-05-31 00:39:12,013.temp_producerV1.INFO [x] sent 37.2 at 5/22/2021 13:50 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:50; temp: 37.2 deg F.'
2024-05-31 00:39:42,138.temp_producerV1.INFO [x] sent 37.2 at 5/22/2021 13:50 to 02-food-A, b'02-food-A Reading = Date: 5/22/2021, Time: 13:50; temp: 37.2 deg F.'
2024-05-31 00:39:42,207.temp_producerV1.INFO [x] sent 35.2 at 5/22/2021 13:50 to 03-food-B, b'03-food-B Reading = Date: 5/22/2021, Time: 13:50; temp: 37.2 deg F.'
