2024-06-04 19:39:08,421.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\x9b\xc0\x00\x00C/\x80\x00'
2024-06-04 19:39:08,421.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xa9\x80\x00\x00C0\xcc\xcd'
2024-06-04 19:39:08,421.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xaa\xc0\x00\x00C0\xcc\xcd'
2024-06-04 19:39:08,422.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xb8\x80\x00\x00C1\xcc\xcd'
2024-06-04 19:39:08,422.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xb9\xc0\x00\x00C1\xcc\xcd'
2024-06-04 19:39:08,422.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xc7\x80\x00\x00C2\xe6f'
2024-06-04 19:39:08,423.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xc8\xc0\x00\x00C2\xe6f'
2024-06-04 19:39:08,423.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xd6\x80\x00\x00C4L\xcd'
2024-06-04 19:39:08,424.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xd7\xc0\x00\x00C4L\xcd'
2024-06-04 19:39:08,424.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xe5\x80\x00\x00C5ff'
2024-06-04 19:39:08,425.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xe6\xc0\x00\x00C5ff'
2024-06-04 19:39:08,425.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xf4\x80\x00\x00C6\x99\x9a'
2024-06-04 19:39:08,426.temp_ProducerV2.INFO [x] Sent Message to localhost in '01-smoker', b'A\xd8*R\xf5\xc0\x00\x00C6\x99\x9a'
