Time (UTC),Channel1,Channel2,Channel3
05/22/21 15:44:10,259.2,,
05/22/21 15:44:15,259.2,,
05/22/21 15:44:20,,134.4,
05/22/21 15:44:25,,134.4,128.2
05/22/21 15:44:30,,,128.2
05/22/21 15:45:10,258.7,,
05/22/21 15:45:15,258.7,,
05/22/21 15:45:20,,134.9,
05/22/21 15:45:25,,134.9,128.6
05/22/21 15:45:30,,,128.6
05/22/21 15:46:10,259.2,,
05/22/21 15:46:15,259.2,,
05/22/21 15:46:20,,135.3,
05/22/21 15:46:25,,135.3,129.1
05/22/21 15:46:30,,,129.1
05/22/21 15:47:10,262.4,,
05/22/21 15:47:15,262.4,,
05/22/21 15:47:20,,135.7,
05/22/21 15:47:25,,135.7,129.5
05/22/21 15:47:30,,,129.5
05/22/21 15:48:10,263.1,,
05/22/21 15:48:15,263.1,,
05/22/21 15:48:20,,136.1,
05/22/21 15:48:25,,136.1,130
05/22/21 15:48:30,,,130
05/22/21 15:49:10,260.2,,
05/22/21 15:49:15,260.2,,
05/22/21 15:49:20,,136.5,
05/22/21 15:49:25,,136.5,130.4
05/22/21 15:49:30,,,130.4
05/22/21 15:50:10,259.5,,
05/22/21 15:50:15,259.5,,
05/22/21 15:50:20,,136.9,
05/22/21 15:50:25,,136.9,130.8
05/22/21 15:50:30,,,130.8
05/22/21 15:51:10,259.2,,
05/22/21 15:51:15,259.2,,
05/22/21 15:51:20,,137.3,
05/22/21 15:51:25,,137.3,131.2
05/22/21 15:51:30,,,131.2
05/22/21 15:52:10,263.9,,
05/22/21 15:52:15,263.9,,
05/22/21 15:52:20,,137.7,
05/22/21 15:52:25,,137.7,131.7
05/22/21 15:52:30,,,131.7
05/22/21 15:53:10,265,,
05/22/21 15:53:15,265,,
05/22/21 15:53:20,,138.1,
05/22/21 15:53:25,,138.1,132.1
05/22/21 15:53:30,,,132.1
05/22/21 15:54:10,263.8,,
05/22/21 15:54:15,263.8,,
05/22/21 15:54:20,,138.4,
05/22/21 15:54:25,,138.4,132.5
05/22/21 15:54:30,,,132.5
05/22/21 15:55:10,264.7,,
05/22/21 15:55:15,264.7,,
05/22/21 15:55:20,,138.8,
05/22/21 15:55:25,,138.8,132.9
05/22/21 15:55:30,,,132.9
05/22/21 15:56:10,265,,
05/22/21 15:56:15,265,,
05/22/21 15:56:20,,139.2,
05/22/21 15:56:25,,139.2,133.3
05/22/21 15:56:30,,,133.3
05/22/21 15:57:10,259.1,,
05/22/21 15:57:15,259.1,,
05/22/21 15:57:20,,139.5,
05/22/21 15:57:25,,139.5,133.7
05/22/21 15:57:30,,,133.7
05/22/21 15:58:10,255.6,,
05/22/21 15:58:15,255.6,,
05/22/21 15:58:20,,139.9,
05/22/21 15:58:25,,139.9,134.1
05/22/21 15:58:30,,,134.1
05/22/21 15:59:10,255.1,,
05/22/21 15:59:15,255.1,,
05/22/21 15:59:20,,140.2,
05/22/21 15:59:25,,140.2,134.5
05/22/21 15:59:30,,,134.5
05/22/21 16:00:10,255,,
05/22/21 16:00:15,255,,
05/22/21 16:00:20,,140.6,
05/22/21 16:00:25,,140.6,134.9
05/22/21 16:00:30,,,134.9
05/22/21 16:01:10,255.9,,
05/22/21 16:01:15,255.9,,
05/22/21 16:01:20,,140.9,
05/22/21 16:01:25,,140.9,135.2
05/22/21 16:01:30,,,135.2
05/22/21 16:02:10,256.9,,
05/22/21 16:02:15,256.9,,
05/22/21 16:02:20,,141.2,
05/22/21 16:02:25,,141.2,135.6
05/22/21 16:02:30,,,135.6
05/22/21 16:03:10,256.5,,
05/22/21 16:03:15,256.5,,
05/22/21 16:03:20,,141.6,
05/22/21 16:03:25,,141.6,136
05/22/21 16:03:30,,,136
05/22/21 16:04:10,257.7,,
05/22/21 16:04:15,257.7,,
05/22/21 16:04:20,,141.9,
05/22/21 16:04:25,,141.9,136.3
05/22/21 16:04:30,,,136.3
05/22/21 16:05:10,257.8,,
05/22/21 16:05:15,257.8,,
05/22/21 16:05:20,,142.2,
05/22/21 16:05:25,,142.2,136.7
05/22/21 16:05:30,,,136.7
05/22/21 16:06:10,256,,
05/22/21 16:06:15,256,,
05/22/21 16:06:20,,142.6,
05/22/21 16:06:25,,142.6,137
05/22/21 16:06:30,,,137
05/22/21 16:07:10,256,,
05/22/21 16:07:15,256,,
05/22/21 16:07:20,,142.7,
05/22/21 16:07:25,,142.7,137.4
05/22/21 16:07:30,,,137.4
05/22/21 16:08:10,257.2,,
05/22/21 16:08:15,257.2,,
05/22/21 16:08:20,,143,
05/22/21 16:08:25,,143,137.7
05/22/21 16:08:30,,,137.7
05/22/21 16:09:10,256.7,,
05/22/21 16:09:15,256.7,,
05/22/21 16:09:20,,143.3,
05/22/21 16:09:25,,143.3,138
05/22/21 16:09:30,,,138
05/22/21 16:10:10,256,,
05/22/21 16:10:15,256,,
05/22/21 16:10:20,,143.7,
05/22/21 16:10:25,,143.7,138.4
05/22/21 16:10:30,,,138.4
05/22/21 16:11:10,260.3,,
05/22/21 16:11:15,260.3,,
05/22/21 16:11:20,,144,
05/22/21 16:11:25,,144,138.7
05/22/21 16:11:30,,,138.7
05/22/21 16:12:10,264.4,,
05/22/21 16:12:15,264.4,,
05/22/21 16:12:20,,144.3,
05/22/21 16:12:25,,144.3,139
05/22/21 16:12:30,,,139
05/22/21 16:13:10,265.8,,
05/22/21 16:13:15,265.8,,
05/22/21 16:13:20,,144.6,
05/22/21 16:13:25,,144.6,139.4
05/22/21 16:13:30,,,139.4
05/22/21 16:14:10,264.9,,
05/22/21 16:14:15,264.9,,
05/22/21 16:14:20,,144.9,
05/22/21 16:14:25,,144.9,139.7
05/22/21 16:14:30,,,139.7
05/22/21 16:15:10,264.3,,
05/22/21 16:15:15,264.3,,
05/22/21 16:15:20,,145.3,
05/22/21 16:15:25,,145.3,140
05/22/21 16:15:30,,,140
05/22/21 16:16:10,264.2,,
05/22/21 16:16:15,264.2,,
05/22/21 16:16:20,,145.6,
05/22/21 16:16:25,,145.6,140.3
05/22/21 16:16:30,,,140.3
05/22/21 16:17:10,264.9,,
05/22/21 16:17:15,264.9,,
05/22/21 16:17:20,,145.9,
05/22/21 16:17:25,,145.9,140.6
05/22/21 16:17:30,,,140.6
05/22/21 16:18:10,266.8,,
05/22/21 16:18:15,266.8,,
05/22/21 16:18:20,,146.2,
05/22/21 16:18:25,,146.2,140.9
05/22/21 16:18:30,,,140.9
05/22/21 16:19:10,267.9,,
05/22/21 16:19:15,267.9,,
05/22/21 16:19:20,,146.6,
05/22/21 16:19:25,,146.6,141.2
05/22/21 16:19:30,,,141.2
05/22/21 16:20:10,268.3,,
05/22/21 16:20:15,268.3,,
05/22/21 16:20:20,,146.9,
05/22/21 16:20:25,,146.9,141.5
05/22/21 16:20:30,,,141.5
05/22/21 16:21:10,267.2,,
05/22/21 16:21:15,267.2,,
05/22/21 16:21:20,,147.3,
05/22/21 16:21:25,,147.3,141.8
05/22/21 16:21:30,,,141.8
05/22/21 16:22:10,265.1,,
05/22/21 16:22:15,265.1,,
05/22/21 16:22:20,,147.6,
05/22/21 16:22:30,,147.6,142.1
05/22/21 16:22:35,,,142.1
05/22/21 16:23:10,261.4,,
05/22/21 16:23:15,261.4,,
05/22/21 16:23:20,,147.9,
05/22/21 16:23:25,,147.9,142.3
05/22/21 16:23:30,,,142.3
05/22/21 16:24:10,261.1,,
05/22/21 16:24:15,261.1,,
05/22/21 16:24:20,,148.2,
05/22/21 16:24:25,,148.2,142.6
05/22/21 16:24:30,,,142.6
05/22/21 16:25:10,258.6,,
05/22/21 16:25:15,258.6,,
05/22/21 16:25:20,,148.5,
